"lat";"lon";"PLBTS1";"PLBTS2";"PLBTS3";"PLBTS4";"PLBTS5";"PLBTS6";"SqEuclidean1";"SqEuclidean2";"SqEuclidean3";"latM";"longM";"distance";"Point_i";"Point_j"
-8.073767;-34.898346;115.1233333333333;100.1233333333333;95.5566666666667;102.4233333333333;129.6566666666667;130.59;"(9,17)";"(42,78)";"(84,155)";-8.07379545312841;-34.89838689105479;0.005503935261611015;84;155
-8.074299;-34.900364;117.1566666666667;119.59;100.4566666666667;123.79;133.4566666666666;133.19;"(8,12)";"(33,57)";"(65,113)";-8.07464887097943;-34.90029226911009;0.03970850693550876;65;113
-8.072039;-34.900726;122.64;103.59;119.44;109.09;137.34;126.74000000000001;"(6,16)";"(26,76)";"(51,152)";-8.075277705185446;-34.89852296503263;0.4343077673931857;51;152
-8.070104;-34.889866;102.5566666666667;136.09;127.99000000000001;119.5566666666667;116.69;130.4566666666666;"(17,34)";"(84,171)";"(167,342)";-8.07006736462132;-34.88990351704376;0.0058029249729448;167;342
-8.070152;-34.893806;111.94;122.79;123.49000000000001;108.34;113.09;101.19;"(23,19)";"(115,95)";"(230,190)";-8.067237610694251;-34.896799206543996;0.4623116402998386;230;190
-8.063487;-34.897236;129.59;104.19;124.89;99.79;124.89;111.84;"(30,19)";"(147,92)";"(293,183)";-8.064407856767183;-34.89711682414158;0.10326098057536581;293;183
-8.062984;-34.887005;126.19;137.22333333333341;141.09;143.5233333333333;141.1566666666667;148.5566666666667;"(32,42)";"(161,205)";"(318,413)";-8.063284938542155;-34.886682846253166;0.04877566313357998;318;413
-8.064787;-34.894169;136.765;114.54;130.64;130.24;119.54;111.715;"(29,25)";"(151,120)";"(302,240)";-8.064003606206173;-34.89453101021518;0.09582122751565203;302;240
-8.074309;-34.900326;120.0233333333333;115.19;111.39;127.5566666666667;137.25666666666672;136.4233333333333;"(7,12)";"(34,57)";"(67,113)";-8.074559037521428;-34.90029227024518;0.028057715867491582;67;113
-8.07253;-34.896248;109.59;109.0566666666667;122.29;93.89;119.5566666666667;120.9566666666667;"(14,23)";"(63,115)";"(126,229)";-8.071908950510364;-34.89502982579583;0.15089074847823203;126;229
-8.071064;-34.900826;120.0233333333333;125.59;118.09;126.19;135.4566666666666;123.89;"(18,11)";"(83,50)";"(165,100)";-8.070157198079322;-34.900882083757;0.10104918515139621;165;100
-8.069683;-34.900734;125.44;130.04000000000002;123.74000000000001;127.69;134.84;122.94;"(20,7)";"(97,32)";"(193,63)";-8.068899529667291;-34.902560634299554;0.21922242960938101;193;63
-8.065791;-34.890427;137.215;130.865;131.19;131.74;114.39;127.465;"(28,35)";"(131,164)";"(262,325)";-8.065800275366216;-34.890674894150145;0.027319089356849284;262;325
-8.066486;-34.901108;126.19;120.7566666666667;124.15666666666671;119.8566666666667;124.2233333333333;114.9233333333333;"(25,10)";"(125,47)";"(250,94)";-8.06633927611423;-34.90115431977809;0.017098197040437857;250;94
-8.076166;-34.899803;121.39;113.64;124.04;135.59;136.99;140.29000000000002;"(2,13)";"(7,65)";"(14,130)";-8.076939624158486;-34.89952100533565;0.09147956940846066;14;130
-8.069138;-34.899532;104.59;119.59;119.89;117.54;121.24000000000001;107.79;"(18,16)";"(89,79)";"(177,157)";-8.069618197331309;-34.89829623166044;0.1461948288048051;177;157
-8.072637;-34.896503;99.39;99.4233333333333;121.29;92.99000000000001;120.5233333333333;126.82333333333331;"(12,20)";"(53,97)";"(103,194)";-8.07294203527739;-34.89661761996417;0.03619988904097351;103;194
-8.067166;-34.894138;122.65666666666671;121.7566666666667;125.15666666666671;122.15666666666671;124.5566666666667;104.69;"(24,22)";"(120,108)";"(239,215)";-8.066833360133241;-34.89566507465705;0.1721920136512315;239;215
-8.076806;-34.899586;123.6233333333333;104.02333333333331;119.5566666666667;131.79000000000002;132.5566666666667;134.82333333333332;"(2,14)";"(6,66)";"(11,131)";-8.07707437434549;-34.8994756366055;0.03222962891335589;11;131
-8.063555;-34.89521;137.22333333333341;104.79;131.19;131.99;130.85666666666668;120.3566666666667;"(32,22)";"(157,116)";"(312,232)";-8.063554438916162;-34.894893944293734;0.0348062143008882;312;232
-8.069237;-34.888077;127.79;133.4566666666666;133.49;122.2566666666667;108.2566666666667;137.85666666666668;"(26,39)";"(130,191)";"(260,382)";-8.065890108824219;-34.88808905661314;0.3722648322727123;260;382
-8.064753;-34.901417;124.34;121.24000000000001;126.74000000000001;121.59;130.94;125.69;"(16,11)";"(71,53)";"(142,106)";-8.071190282846347;-34.900609875565806;0.7214915002984678;142;106
-8.070432;-34.89677;108.35666666666671;113.19;117.7233333333333;98.89;125.89;118.3233333333333;"(14,23)";"(68,111)";"(135,221)";-8.071504699949354;-34.89539276531839;0.19297277567148347;135;221
-8.069283;-34.900566;122.3566666666667;124.69;120.0566666666667;123.69;135.4233333333333;119.6233333333333;"(19,11)";"(91,53)";"(182,106)";-8.069393613686303;-34.90060989684609;0.013218796754702132;182;106
-8.076435;-34.895664;120.34;106.89;135.79000000000002;114.965;129.465;138.615;"(3,21)";"(16,103)";"(34,205)";-8.076041289578464;-34.896118519414;0.06650537687750753;34;205
-8.071795;-34.89513;106.0566666666667;110.3233333333333;105.49000000000001;94.5566666666667;116.02333333333331;119.7566666666667;"(10,25)";"(49,125)";"(98,250)";-8.073166618922395;-34.894077100587175;0.1916218713095944;98;250
-8.072604;-34.896385;107.6233333333333;116.39;117.59;104.69;119.7233333333333;127.99000000000001;"(11,21)";"(56,101)";"(112,201)";-8.07253778471638;-34.896300064931935;0.01190494544930304;112;201
-8.066935;-34.894604;124.3566666666667;115.49000000000001;121.9233333333333;122.89;122.9233333333333;93.59;"(25,23)";"(122,112)";"(244,224)";-8.066608776488236;-34.895256789716086;0.0805270185897419;244;224
-8.076817;-34.897186;116.64;88.44;130.49;118.79;128.115;135.965;"(2,17)";"(8,89)";"(15,177)";-8.076894707429485;-34.89738876878032;0.02394390426659028;15;177
-8.068616;-34.896603;102.59;106.2566666666667;104.2566666666667;91.2566666666667;118.4233333333333;100.9233333333333;"(19,20)";"(103,97)";"(202,194)";-8.068495279106282;-34.89661771657153;0.013524796255094708;202;194
-8.065708;-34.896957;123.19;100.74000000000001;119.49000000000001;108.94;122.49000000000001;93.59;"(26,19)";"(123,95)";"(246,189)";-8.066518943030234;-34.896844587410556;0.09104379893058992;246;189
-8.071154;-34.892006;109.59;127.29;129.89;103.09;89.04;132.49;"(15,30)";"(70,148)";"(139,295)";-8.07132503303335;-34.892035676626755;0.01930206165382213;139;295
-8.073753;-34.898277;120.29;109.34;95.14;103.14;129.09;130.29000000000002;"(9,15)";"(42,78)";"(84,155)";-8.07379545312841;-34.89838689105479;0.012990219801938688;84;155
-8.062199;-34.901802;128.04000000000002;114.94;133.84;130.39;131.99;118.09;"(32,22)";"(156,103)";"(311,206)";-8.063599355645163;-34.896073439795686;0.649811328315929;311;206
-8.06916;-34.895664;107.19;127.0566666666667;117.7233333333333;108.1566666666667;119.82333333333331;117.8233333333333;"(19,23)";"(93,107)";"(188,212)";-8.069124113312297;-34.89580111713776;0.01561869839496647;188;212
-8.073483;-34.890526;100.415;135.41500000000002;125.86500000000001;122.54;115.11500000000001;141.115;"(9,33)";"(37,167)";"(74,334)";-8.07424462041842;-34.8902662884596;0.08941001476882529;74;334
-8.069884;-34.900814;125.0233333333333;129.1233333333333;116.9566666666667;129.09;133.49;123.5233333333333;"(18,11)";"(87,51)";"(173,102)";-8.069797864247313;-34.90079135586719;0.009899781810877145;173;102
-8.070323;-34.897076;106.79;118.1566666666667;117.1566666666667;109.35666666666671;123.0566666666667;116.69;"(20,21)";"(97,103)";"(193,206)";-8.068899529667291;-34.89607331757693;0.1930290961405126;193;206
-8.065859;-34.888054;132.64;133.465;135.465;126.04;114.74000000000001;138.39;"(26,39)";"(130,191)";"(260,382)";-8.065890108824219;-34.88808905661314;0.005184305056416793;260;382
-8.069293;-34.8965;110.7233333333333;106.9233333333333;106.52333333333331;90.5566666666667;114.0566666666667;105.4233333333333;"(19,20)";"(90,99)";"(183,197)";-8.069348696957302;-34.89648160033024;0.006517928339096428;183;197
-8.073765;-34.898327;116.7233333333333;98.2566666666667;94.1233333333333;103.0566666666667;132.99;130.69;"(9,17)";"(43,79)";"(84,155)";-8.07379545312841;-34.89838689105479;0.007414365559335444;84;155
-8.073058;-34.896587;96.09;96.6233333333333;122.8566666666667;95.7233333333333;127.8566666666667;130.4233333333333;"(12,20)";"(56,96)";"(111,192)";-8.07258270144538;-34.896708360303066;0.05452888676089993;111;192
-8.067917;-34.892326;128.75666666666672;115.69;128.2233333333333;101.69;115.7233333333333;109.6233333333333;"(32,18)";"(148,91)";"(293,183)";-8.064407856767183;-34.89711682414158;0.6562748827852131;293;183
-8.062858;-34.897293;131.04000000000002;97.24000000000001;121.99000000000001;114.14;124.84;112.34;"(33,18)";"(164,90)";"(328,179)";-8.062835771252145;-34.897298317008655;0.002540813959937534;328;179
-8.072006;-34.892246;109.84;129.19;119.79;102.59;93.74000000000001;131.54000000000002;"(15,30)";"(70,148)";"(139,295)";-8.07132503303335;-34.892035676626755;0.07920376240673477;139;295
-8.070647;-34.892834;102.69;123.19;118.6233333333333;115.4566666666667;104.6566666666667;107.35666666666671;"(18,24)";"(89,117)";"(177,233)";-8.069618197331309;-34.89484842083739;0.24961216914065312;177;233
-8.069181;-34.891357;122.7566666666667;135.0566666666667;131.32333333333332;118.6566666666667;91.89;141.75666666666672;"(26,36)";"(133,176)";"(266,351)";-8.065620608450212;-34.88949539812743;0.4459288131521231;266;351
-8.065002;-34.885414;120.2566666666667;133.29000000000002;138.7233333333333;127.19;120.79;135.72333333333341;"(28,45)";"(140,221)";"(280,441)";-8.064991774244197;-34.885412535716924;0.001148747925984189;280;441
-8.071;-34.900829;123.24000000000001;129.29000000000002;122.24000000000001;127.19;136.69;128.04000000000002;"(16,10)";"(78,50)";"(156,100)";-8.070561448640332;-34.90088207924145;0.049127451264307224;156;100
-8.076103;-34.894936;116.1566666666667;105.3233333333333;128.85666666666668;105.0566666666667;133.5566666666667;139.89;"(3,23)";"(13,108)";"(25,215)";-8.076445540139474;-34.89566484313954;0.08884618703583323;25;215
-8.069612;-34.898342;102.2566666666667;117.6233333333333;118.6233333333333;113.39;117.59;101.2566666666667;"(18,17)";"(84,89)";"(167,177)";-8.07006736462132;-34.897388904123645;0.11654097500501653;167;177
-8.07196;-34.900738;121.2233333333333;118.1233333333333;123.7233333333333;112.79;135.6566666666667;127.09;"(10,13)";"(48,63)";"(95,125)";-8.073301369109398;-34.899747889991914;0.18479167931759702;95;125
-8.075845;-34.89991;127.09;114.59;122.99000000000001;131.9566666666666;139.49;142.32333333333332;"(4,13)";"(13,63)";"(26,125)";-8.076400623410473;-34.899747846647024;0.06432808227490913;26;125
-8.066573;-34.893623;116.74000000000001;125.59;129.74;119.14;118.54;112.29;"(23,10)";"(116,49)";"(232,98)";-8.067147777236249;-34.90097284867719;0.8119284642163607;232;98
-8.061263;-34.904106;134.4566666666667;118.2566666666667;127.9566666666667;132.99;125.7233333333333;128.59;"(36,6)";"(177,37)";"(354,74)";-8.061667936298116;-34.90206166957136;0.22959743060413318;354;74
-8.075356;-34.900066;123.94;113.89;122.39;135.19;135.39;135.84;"(2,13)";"(7,65)";"(14,130)";-8.076939624158486;-34.89952100533565;0.18608477381348867;14;130
-8.075368;-34.900051;122.99000000000001;109.49000000000001;118.19;128.1233333333333;140.19;139.39;"(5,12)";"(22,60)";"(47,119)";-8.07545737210145;-34.9000200593661;0.010508272525698095;47;119
-8.065717;-34.889511;136.69;131.0566666666667;134.9566666666666;118.59;107.49000000000001;135.79000000000002;"(27,35)";"(131,164)";"(262,327)";-8.065800275366216;-34.890584163143366;0.1185456327803823;262;327
-8.063972;-34.897076;129.94;100.39;120.84;104.39;130.64;119.94;"(33,18)";"(164,90)";"(328,179)";-8.062835771252145;-34.897298317008655;0.12872824705752675;328;179
-8.075218;-34.892143;108.9566666666667;122.65666666666671;127.7233333333333;98.8233333333333;124.7233333333333;132.69;"(6,30)";"(28,152)";"(56,304)";-8.07505312154044;-34.89162725443712;0.05968303746746584;56;304
-8.06584;-34.892139;142.4233333333333;132.49;133.1566666666667;129.4233333333333;102.0566666666667;118.7233333333333;"(27,30)";"(131,158)";"(262,318)";-8.065800275366216;-34.89099245267387;0.12634200083334945;262;318
-8.064748;-34.885078;113.4566666666667;134.39;129.25666666666672;117.3233333333333;136.89;132.75666666666672;"(29,45)";"(144,224)";"(288,447)";-8.064632440412188;-34.88514036124206;0.014572944267606249;288;447
-8.065466;-34.886803;125.4233333333333;133.9233333333333;133.82333333333332;124.0233333333333;118.5566666666667;128.32333333333332;"(28,42)";"(137,210)";"(273,420)";-8.065306191347204;-34.88636519458378;0.051386004604504876;273;420
-8.069407;-34.895309;104.52333333333331;123.0233333333333;120.39;114.69;114.52333333333331;111.52333333333331;"(18,23)";"(91,113)";"(180,227)";-8.069483447144306;-34.89512061985506;0.02242031310559507;180;227
-8.070773;-34.896812;88.1233333333333;116.85666666666671;119.49000000000001;106.9566666666667;121.0566666666667;116.4566666666667;"(16,19)";"(79,93)";"(158,186)";-8.07047161518233;-34.89698060186318;0.0383205176036188;158;186
-8.069796;-34.897827;95.49000000000001;114.44;116.34;109.79;122.34;98.69;"(18,17)";"(81,90)";"(161,180)";-8.070336864995326;-34.89725280074471;0.08727845537724319;161;180
-8.060746;-34.905182;136.44;125.94;127.29;132.04000000000002;138.44;131.39;"(38,1)";"(184,6)";"(368,12)";-8.061039102092101;-34.904874302852775;0.04702187651750958;368;12
-8.06856;-34.889446;118.52333333333331;132.85666666666668;134.32333333333332;121.9566666666667;107.4566666666667;128.1566666666667;"(20,36)";"(99,180)";"(197,359)";-8.068719862751287;-34.889132349571454;0.03884883126421923;197;359
-8.071721;-34.892143;111.19;125.69;129.19;105.69;94.815;136.19;"(15,30)";"(70,148)";"(139,295)";-8.07132503303335;-34.892035676626755;0.04560023197682289;139;295
-8.068806;-34.891083;124.2233333333333;130.82333333333332;129.59;121.6233333333333;81.85666666666671;126.32333333333331;"(25,36)";"(126,176)";"(251,352)";-8.066294359385228;-34.88945000607268;0.33223899611156693;251;352
-8.073112;-34.896572;107.85666666666671;98.3233333333333;129.6233333333333;103.19;126.99000000000001;125.8566666666667;"(10,24)";"(51,117)";"(101,234)";-8.073031868735391;-34.894802965406086;0.19501705025843752;101;234
-8.065833;-34.887989;120.69;138.39;133.89;127.8566666666667;114.35666666666671;135.59;"(27,40)";"(134,203)";"(268,406)";-8.06553077499221;-34.8870003006382;0.11395259092410805;268;406
-8.074184;-34.900387;122.99000000000001;105.04;119.74000000000001;114.34;144.54000000000002;135.19;"(5,13)";"(15,63)";"(29,125)";-8.07626587322347;-34.89974784853128;0.24202017989829147;29;125
-8.064956;-34.885303;123.09;135.315;133.865;123.39;126.915;134.59;"(29,45)";"(142,224)";"(283,447)";-8.064857024057194;-34.88514034999211;0.021024590902464318;283;447
-8.075677;-34.893562;116.89;119.89;123.64;110.79;122.34;138.49;"(5,27)";"(24,138)";"(47,276)";-8.07545737210145;-34.89289750510852;0.0771462014755079;47;276
-8.074191;-34.890305;94.19;134.64;118.19;114.19;125.94;127.74000000000001;"(8,34)";"(38,167)";"(74,334)";-8.07424462041842;-34.8902662884596;0.00733096263410449;74;334
-8.071129;-34.89183;103.52333333333331;121.09;129.32333333333332;100.9566666666667;100.59;134.2233333333333;"(14,30)";"(66,147)";"(132,293)";-8.071639450136358;-34.892126398546516;0.06548951123226406;132;293
-8.068832;-34.900352;105.29;113.3233333333333;119.69;120.15666666666671;125.7566666666667;101.29;"(20,12)";"(97,58)";"(193,116)";-8.068899529667291;-34.900156244185574;0.022828678778534374;193;116
-8.068172;-34.89024;128.49;136.35666666666668;134.6566666666667;122.32333333333331;109.09;125.19;"(19,39)";"(93,191)";"(185,382)";-8.0692588634993;-34.88808891237571;0.26595169091501175;185;382
-8.068634;-34.891079;121.7233333333333;127.15666666666671;120.65666666666671;119.1566666666667;105.49000000000001;105.1566666666667;"(23,29)";"(114,144)";"(227,288)";-8.067372360881254;-34.89235336705666;0.19846206555628876;227;288
-8.069527;-34.889515;121.815;135.215;132.565;115.34;100.79;135.14;"(19,35)";"(87,176)";"(174,351)";-8.069752947518312;-34.88949523557312;0.025225392963996045;174;351
-8.062716;-34.88736;130.29000000000002;137.0233333333333;141.6233333333333;133.25666666666672;142.32333333333332;144.82333333333332;"(32,42)";"(159,207)";"(318,413)";-8.063284938542155;-34.886682846253166;0.09780377622292576;318;413
-8.071592;-34.900784;122.29;118.89;121.9233333333333;117.8233333333333;135.75666666666672;129.89;"(10,10)";"(50,53)";"(99,106)";-8.073121702193394;-34.900609852684326;0.17122059300667378;99;106
-8.072872;-34.890659;100.02333333333331;127.65666666666671;122.2566666666667;109.85666666666671;108.6566666666667;136.59;"(11,33)";"(55,163)";"(110,325)";-8.072627618174382;-34.89067464545613;0.027236247248131933;110;325
-8.069942;-34.890179;105.6566666666667;140.6233333333333;126.4566666666667;127.32333333333331;113.89;128.79000000000002;"(17,34)";"(84,171)";"(168,339)";-8.070022447892319;-34.89003961669595;0.017767238338659914;168;339
-8.073261;-34.890594;97.09;134.35666666666668;125.6233333333333;112.9233333333333;116.35666666666671;139.89;"(8,34)";"(35,168)";"(69,335)";-8.074469204063426;-34.89022091357068;0.1405244721568262;69;335
-8.069385;-34.891209;103.465;139.29000000000002;127.815;124.49000000000001;107.69;132.79000000000002;"(17,34)";"(84,171)";"(168,339)";-8.070022447892319;-34.89003961669595;0.14700614254760122;168;339
-8.066243;-34.896896;119.09;102.39;113.74000000000001;98.14;114.74000000000001;93.94;"(24,19)";"(119,95)";"(238,190)";-8.066878276862242;-34.89679921418526;0.0714588986399168;238;190
-8.070433;-34.896381;93.94;110.89;115.19;98.69;126.34;121.64;"(16,20)";"(78,96)";"(155,190)";-8.070606365369333;-34.89679913488576;0.04992146608540961;155;190
-8.065841;-34.892071;141.34;129.24;134.14;135.34;106.14;114.29;"(27,31)";"(131,156)";"(262,313)";-8.065800275366216;-34.89121928019082;0.09390583968521765;262;313
-8.069862;-34.890324;114.85666666666671;136.32333333333332;128.7233333333333;118.69;108.9566666666667;123.29;"(18,34)";"(86,166)";"(172,331)";-8.069842780976314;-34.89040255118101;0.008910655565714182;172;331
-8.072495;-34.896751;102.09;103.7233333333333;120.82333333333331;95.49000000000001;108.9566666666667;125.9233333333333;"(13,24)";"(54,122)";"(108,244)";-8.072717451632384;-34.89434931085154;0.26563888244700573;108;244
-8.076554;-34.896343;111.79;97.8233333333333;131.75666666666672;117.02333333333331;125.15666666666671;135.75666666666672;"(3,22)";"(18,103)";"(37,204)";-8.075906539391461;-34.89616388914856;0.07466699361677623;37;204
-8.073794;-34.90049;121.3566666666667;116.8233333333333;116.3233333333333;128.4566666666667;141.9233333333333;137.99;"(8,11)";"(39,55)";"(77,110)";-8.074109870231418;-34.90042837522943;0.03578251908774638;77;110
-8.072566;-34.896339;105.99000000000001;118.29;114.14;108.24000000000001;113.19;133.64;"(11,24)";"(57,124)";"(113,248)";-8.072492867987378;-34.894167851975055;0.23923429049841052;113;248
-8.076331;-34.899754;128.6566666666667;109.52333333333331;124.89;131.75666666666672;139.0566666666667;142.39;"(3,13)";"(13,63)";"(26,125)";-8.076400623410473;-34.899747846647024;0.007773548268847428;26;125
-8.070595;-34.896809;97.89;116.0566666666667;114.89;97.02333333333331;123.65666666666671;118.79;"(16,20)";"(78,95)";"(155,190)";-8.070606365369333;-34.89679913488576;0.0016668145585026577;155;190
-8.072407;-34.896358;97.89;106.9566666666667;114.89;94.59;121.15666666666671;122.49000000000001;"(11,25)";"(50,125)";"(100,249)";-8.073076785464393;-34.89412246942478;0.257210855373688;100;249
-8.076203;-34.899796;125.8566666666667;110.02333333333331;126.15666666666671;135.82333333333332;142.0566666666667;143.19;"(3,13)";"(13,63)";"(26,125)";-8.076400623410473;-34.899747846647024;0.022611522277386498;26;125
-8.070285;-34.893551;101.065;120.11500000000001;115.465;105.765;101.765;104.36500000000001;"(17,26)";"(82,129)";"(164,258)";-8.070202114808323;-34.893714255661834;0.02020437655872515;164;258
-8.065792;-34.889744;138.0233333333333;133.69;133.9566666666667;127.39;98.0566666666667;131.9566666666667;"(27,35)";"(133,176)";"(266,351)";-8.065620608450212;-34.88949539812743;0.03336072250062274;266;351
-8.065832;-34.891869;139.0566666666667;133.09;136.19;134.32333333333332;108.1566666666667;125.09;"(27,34)";"(131,164)";"(262,327)";-8.065800275366216;-34.890584163143366;0.14153798842313686;262;327
-8.064489;-34.894333;134.4233333333333;113.8233333333333;126.82333333333331;131.4566666666666;122.49000000000001;120.2566666666667;"(31,24)";"(157,116)";"(312,232)";-8.063554438916162;-34.894893944293734;0.12091848234484238;312;232
-8.071762;-34.897224;101.19;118.29;116.74000000000001;103.54;134.09;131.24;"(13,18)";"(63,90)";"(125,180)";-8.071953867239365;-34.89725276815507;0.02157456391990462;125;180
-8.070724;-34.892712;108.34;122.04;120.34;110.79;110.89;114.64;"(19,23)";"(94,108)";"(187,216)";-8.069169030041298;-34.89561965254645;0.36392882808035176;187;216
-8.063621;-34.896339;129.44;109.94;129.84;127.24000000000001;125.59;115.04;"(32,21)";"(154,93)";"(308,186)";-8.063734105832166;-34.89698074212155;0.07178386285152254;308;186
-8.074142;-34.900406;121.0233333333333;104.9233333333333;114.09;113.79;141.79000000000002;135.49;"(9,14)";"(38,61)";"(76,121)";-8.074154786960419;-34.899929343822656;0.05251043976798843;76;121
-8.073075;-34.900623;117.6233333333333;114.85666666666671;123.9233333333333;123.3566666666667;139.75666666666672;126.7566666666667;"(11,11)";"(53,53)";"(106,105)";-8.072807285090386;-34.900655222699164;0.029987640587766325;106;105
-8.06841;-34.891472;107.24000000000001;125.84;130.64;110.04;118.89;118.94;"(22,30)";"(106,146)";"(211,292)";-8.068091028545272;-34.892171880826886;0.08484804482429942;211;292
-8.072586;-34.900673;112.59;116.29;126.74000000000001;119.14;140.44;129.09;"(11,11)";"(52,53)";"(103,106)";-8.07294203527739;-34.90060985481251;0.04020640757748046;103;106
-8.066979;-34.892559;134.49;125.19;132.0233333333333;129.1233333333333;115.79;110.1566666666667;"(27,29)";"(133,141)";"(265,282)";-8.065665525179213;-34.89262561505227;0.1462770736740504;265;282
-8.068661;-34.896343;107.6566666666667;120.29;116.1566666666667;105.7233333333333;125.15666666666671;110.6566666666667;"(20,21)";"(98,102)";"(195,204)";-8.06880969620929;-34.896164051331155;0.0257272816271354;195;204
-8.072248;-34.890694;106.99000000000001;131.09;126.8566666666667;106.1233333333333;105.19;137.35666666666668;"(11,33)";"(55,163)";"(110,325)";-8.072627618174382;-34.89067464545613;0.042277302521126714;110;325
-8.075659;-34.899971;123.1233333333333;119.52333333333331;122.2233333333333;129.9233333333333;138.4566666666666;138.49;"(6,12)";"(26,59)";"(50,118)";-8.075322621914447;-34.90006542773287;0.03883230902169321;50;118
-8.068028;-34.890553;124.32333333333331;132.82333333333332;134.35666666666668;120.79;110.1566666666667;126.2566666666667;"(19,38)";"(93,191)";"(184,382)";-8.069303780228301;-34.8880889104538;0.30622076607274257;184;382
-8.07337;-34.890579;93.55000000000001;129.09;119.95;115.85;107.61000000000001;137.35000000000002;"(9,33)";"(44,165)";"(88,329)";-8.073615786212406;-34.89049314392019;0.028926705638165053;88;329
-8.076235;-34.895405;114.3233333333333;102.2233333333333;129.1566666666667;113.89;129.79000000000002;134.99;"(3,20)";"(20,102)";"(43,203)";-8.075637039017455;-34.89620926191759;0.11075979794112725;43;203
-8.072926;-34.895824;106.39;116.74000000000001;122.99000000000001;111.99000000000001;116.99000000000001;124.99000000000001;"(12,32)";"(56,158)";"(111,316)";-8.07258270144538;-34.89108294347581;0.5234992369157361;111;316
-8.067663;-34.890396;123.5566666666667;126.0233333333333;127.69;111.2233333333333;97.39;130.5566666666667;"(23,34)";"(114,168)";"(228,336)";-8.067327444152253;-34.890175816118656;0.04450774975555696;228;336
-8.073154;-34.890617;102.85666666666671;135.29000000000002;125.09;117.6233333333333;108.09;140.19;"(9,33)";"(44,165)";"(88,329)";-8.073615786212406;-34.89049314392019;0.05314294843774828;88;329
-8.077028;-34.89761;120.34;81.69;131.14;118.29;130.34;138.59;"(2,18)";"(8,89)";"(15,177)";-8.076894707429485;-34.89738876878032;0.028519086403514977;15;177
-8.072261;-34.892288;108.7233333333333;125.2566666666667;127.3566666666667;98.1233333333333;93.52333333333331;128.75666666666672;"(15,30)";"(70,148)";"(139,295)";-8.07132503303335;-34.892035676626755;0.1077487639542418;139;295
-8.068761;-34.889;119.79;133.1566666666667;133.19;123.6233333333333;100.29;124.2233333333333;"(21,34)";"(100,178)";"(199,356)";-8.068630029293285;-34.88926845064895;0.03295741986824412;199;356
-8.065648;-34.901295;130.29000000000002;124.44;124.59;121.34;130.54000000000002;123.79;"(28,9)";"(135,45)";"(270,90)";-8.065440941534208;-34.901335791054954;0.023464372901997637;270;90
-8.065812;-34.890049;137.0233333333333;132.6566666666667;132.1233333333333;131.85666666666668;101.79;128.4233333333333;"(27,34)";"(131,169)";"(262,337)";-8.065800275366216;-34.89013050810947;0.009070402162927977;262;337
-8.073289;-34.890606;97.4566666666667;135.82333333333332;125.65666666666671;112.4566666666667;114.2566666666667;142.5566666666667;"(9,33)";"(35,168)";"(68,335)";-8.074514120792427;-34.890220911883176;0.14271204690636566;68;335
-8.062643;-34.887447;139.49;137.89;141.6233333333333;137.29000000000002;137.49;146.6566666666667;"(34,39)";"(169,195)";"(338,389)";-8.062386603962134;-34.88777165070813;0.045733334496830334;338;389
-8.07299;-34.900631;114.99000000000001;113.19;121.89;120.64;138.64;128.39;"(12,11)";"(57,52)";"(114,104)";-8.072447951258377;-34.900700593166256;0.060775251829406164;114;104
-8.070273;-34.900921;125.5566666666667;126.5566666666667;123.5233333333333;127.39;134.0233333333333;126.4566666666667;"(17,7)";"(85,33)";"(169,65)";-8.069977531163318;-34.90246989479183;0.17370891555974158;169;65
-8.073198;-34.896347;95.35666666666671;110.69;91.6566666666667;111.29;123.99000000000001;131.0566666666667;"(11,23)";"(52,109)";"(104,218)";-8.072897118548388;-34.89552882973915;0.09611463223295938;104;218
-8.069095;-34.899643;108.09;118.9233333333333;117.19;114.39;117.79;102.49000000000001;"(18,16)";"(88,81)";"(175,162)";-8.069708030789311;-34.898069400372684;0.1862245915030127;175;162
-8.075184;-34.892033;119.52333333333331;128.35666666666668;131.0233333333333;99.09;120.8566666666667;137.9233333333333;"(6,30)";"(29,154)";"(57,308)";-8.07500820481144;-34.891445789821724;0.0675571455088305;57;308
-8.063864;-34.885983;122.15666666666671;135.0566666666667;136.1566666666667;129.1233333333333;139.19;146.6566666666667;"(31,43)";"(152,215)";"(304,429)";-8.06391377274817;-34.885956972489396;0.006234062839914855;304;429
-8.072492;-34.89677;101.99000000000001;101.2566666666667;125.1233333333333;100.99000000000001;110.7233333333333;130.6566666666667;"(13,24)";"(54,122)";"(108,244)";-8.072717451632384;-34.89434931085154;0.26775326215931367;108;244
-8.068909;-34.900429;115.8233333333333;117.9233333333333;120.8566666666667;121.19;130.5566666666667;106.39;"(20,11)";"(97,57)";"(194,113)";-8.06885461293829;-34.90029234230674;0.016219736733652877;194;113
-8.070138;-34.89394;103.6566666666667;121.29;122.9566666666667;106.1566666666667;106.1566666666667;96.6233333333333;"(17,26)";"(82,129)";"(164,258)";-8.070202114808323;-34.893714255661834;0.025862666400564928;164;258
-8.069939;-34.894203;103.19;126.59;117.79;118.24000000000001;120.74000000000001;107.09;"(18,24)";"(91,114)";"(181,227)";-8.069438530415304;-34.89512062099771;0.11537047126579783;181;227
